month_date,year,month,quarter,season,field_key,yph_target,extent_ha,vp_sd,vp_sd_encoded,age_or_prune_cycle,plucking_rounds_month,gl_per_ha_per_round_todate,nitrogen_month,last_12m_nitrogen,last_12m_yph,ph_value,foliar_rounds_month,dap_todate,plucking_average_month,lph_month,pluckers_month,green_leaf_month,extent_plucked_month,yph_12m_fert,plucking_rounds_fert,foliar_rounds_fert,dolomite_applied_date,last_fertilized_date,last_weeding_date,weeded_until_date,Monthly_Rainfall,Evaporation,Sunshine Hours,Humidity_morning,Humidity_daytime,Soil Type,Soil Tempereture,Envirinment Tempereture
2024-05-01,2024,5,2,Q2,5/2A,197.3755491,3.5,VP,1,12.54058337,3,304.7653721,84.13857469,332.6516694,1083.160755,4.900897004,0,24,29.06942555,10.21323619,259,6549.61695,26.50907502,1924.880323,40,6,2024-05-27,2024-05-12,2024-05-04,2024-05-28,435.775286,83.25905395,154.5581075,95.9582,77.70625,Red Yellow Podzolic,20.04522,23.30345829
2024-05-01,2024,5,2,Q2,5/2B,195.7198038,3.62,VP,1,8.538708268,3,315.9083017,79.47741895,339.7329691,1284.177964,4.45857748,0,28,27.62073337,11.96776386,267,7049.50005,21.62655071,1584.541546,31,4,2024-05-13,2024-05-14,2024-05-10,2024-05-28,437.3788969,87.3128502,145.9990327,95.11956,80.1044,Red Yellow Podzolic,21.64941,22.88102148
2024-05-01,2024,5,2,Q2,5A/1,168.2846387,5.7,VP,1,38.44024138,3,358.667752,76.51001848,247.5746313,1971.918519,5.120015014,0,35,28.87122469,11.53236016,314,10385.90817,28.06198495,1456.219227,31,2,2024-05-05,2024-05-12,2024-05-20,2024-05-28,406.7686258,92.01305876,164.2095862,90.8872,84.23384,Red Yellow Podzolic,20.41004,21.84260908
2024-05-01,2024,5,2,Q2,5A/2,150.8821217,7.62,VP,1,37.34170102,4,228.3768943,76.56224361,308.1122034,2184.501197,4.60864914,0,33,28.16933224,8.274021562,372,9888.166975,46.94716433,1447.473842,39,3,2024-05-01,2024-05-08,2024-05-08,2024-05-28,396.6006917,89.48701384,154.9822334,95.03592,80.57248,Red Yellow Podzolic,19.1421,22.90499136
2024-05-01,2024,5,2,Q2,5B/1,226.1380828,4.18,VP,1,10.50945454,7,175.9664596,80.75028631,293.8828112,1375.345219,4.027701578,0,38,39.34584403,4.777490577,225,7701.592454,43.1229562,2088.448582,68,4,2024-05-21,2024-05-18,2024-05-18,2024-05-28,423.9023034,88.33741368,138.8104465,93.45596,65.75112,Red Yellow Podzolic,21.19064,20.45038534
2024-05-01,2024,5,2,Q2,5B/2,0,3.23,VP,1,1.952324701,4,109.4758028,79.85581564,482.4355015,1762.900379,5.264641459,0,23,25.40943427,7.961200782,0,0,0,1184.747306,36,3,2024-05-26,2024-05-16,2024-05-22,2024-05-28,447.020398,91.00475674,150.9545249,90.05728,75.11872,Red Yellow Podzolic,20.0019,22.01804147
2024-05-01,2024,5,2,Q2,6A,0,2.5,VP,1,2.931298206,4,119.9294664,85.85634053,587.9630892,2013.772541,4.224092174,0,6,6.440564336,7.653726333,77,503.3949087,0,1804.438794,35,5,2024-05-26,2024-05-08,2024-05-03,2024-05-28,440.5538395,85.8889809,154.9058582,88.04672,84.60296,Red Yellow Podzolic,20.81251,22.40975547
2024-05-01,2024,5,2,Q2,6A/1,246.9901366,2,VP,1,22.75207136,6,293.607076,76.94999567,542.3118764,3357.29777,4.855273644,0,46,38.58856564,8.473523736,144,5467.851584,19.49352667,3035.611645,57,4,2024-05-09,2024-05-15,2024-05-06,2024-05-28,410.0248257,94.8216558,140.0595067,92.08212,82.68757,Red Yellow Podzolic,20.00299,21.55243532
2024-05-01,2024,5,2,Q2,6A/1,196.1233036,6,VP,1,14.7494036,2,238.6551299,87.58041459,310.8304027,1792.5364,4.08938909,1,33,34.78341892,9.047208265,370,11437.6822,37.81839632,2831.779467,59,4,2024-05-28,2024-05-03,2024-05-27,2024-05-28,425.6331938,89.64104634,143.8897913,93.28326,78.15532,Red Yellow Podzolic,18.753,22.70807976
2024-05-01,2024,5,2,Q2,6A/2,43.36285937,2,VP,1,2.009887709,4,115.5833423,80.75314301,326.0078437,2296.396072,5.169448447,0,20,25.33055442,7.962887754,0,0,0,1796.644395,44,5,2024-05-26,2024-05-07,2024-05-04,2024-05-28,377.8232585,81.98000989,163.3049829,89.56092,67.88401,Red Yellow Podzolic,20.19594,21.94860666
2024-05-01,2024,5,2,Q2,6A/2/1,201.4449464,2,VP,1,10.81734985,5,344.8900099,80.96546561,408.7957204,1841.073777,4.059206169,0,40,32.10529097,9.062467529,168,5572.411885,20.27969177,2329.440308,48,6,2024-05-22,2024-05-15,2024-05-21,2024-05-28,442.9694241,90.09277808,157.6863085,94.78179,76.35593,Red Yellow Podzolic,21.50612,21.74536301
2024-05-01,2024,5,2,Q2,6A/4,145.9228229,1.25,VP,1,46.03487977,3,105.324904,82.85828453,250.4223011,2276.374173,3.976842585,0,24,38.86313422,2.855536622,20,781.293113,7.055817915,1856.760398,39,5,2024-05-24,2024-05-23,2024-05-20,2024-05-28,393.9339748,84.4861181,153.2550999,96.1648,65.18251,Red Yellow Podzolic,19.59042,21.65387164
2024-05-01,2024,5,2,Q2,6A/4/1,103.3332488,0.86,VP,1,13.63340005,2,247.4817718,87.2527883,126.6086102,361.9902876,5.699979373,0,24,31.27299456,7.974758002,41,1316.96557,5.474675341,1625.022358,32,1,2024-05-17,2024-05-03,2024-05-08,2024-05-28,403.7565839,85.11392096,146.670896,89.20835,69.82992,Red Yellow Podzolic,19.61276,20.64407978
2024-05-01,2024,5,2,Q2,6B/1,184.6367393,2.2,VP,1,38.93199645,3,319.6497208,83.96449107,545.6607721,2919.369054,4.874721097,1,24,25.64977016,12.67509965,218,4901.789349,15.93976114,2585.465699,44,4,2024-05-14,2024-05-28,2024-05-06,2024-05-28,409.0955783,88.68103886,142.6328905,93.15301,77.41487,Red Yellow Podzolic,21.14004,23.30425709
2024-05-01,2024,5,2,Q2,6B/2,332.763592,2.5,VP,1,26.41089359,3,469.049409,83.60732948,587.3183063,3060.469337,5.465998373,1,22,30.65145706,16.11809808,277,7136.02979,15.61518994,2964.191621,46,6,2024-05-08,2024-05-23,2024-05-28,2024-05-28,443.7460614,80.04267716,155.8159696,96.43622,71.60908,Red Yellow Podzolic,19.73988,22.29899148
2024-05-01,2024,5,2,Q2,6B/2/3,329.334997,3,VP,1,38.44112697,6,321.0933334,84.81018919,482.4275023,3049.89245,5.535650033,0,37,27.52556533,10.46464954,350,8941.652588,29.02353674,2194.663598,37,5,2024-05-02,2024-05-16,2024-05-24,2024-05-28,430.3786071,87.68231682,153.7559706,92.18726,66.54967,Red Yellow Podzolic,21.13549,22.13366663
2024-05-01,2024,5,2,Q2,6B/3,290.6280988,2,VP,1,23.46894012,4,1360.689531,80.36486066,480.138688,3420.800373,5.95280234,0,33,26.85694625,18.09120531,518,14198.47868,31.56076885,3429.502215,46,5,2024-05-04,2024-05-16,2024-05-15,2024-05-28,413.5608024,82.97744478,172.3317278,88.23955,73.96468,Red Yellow Podzolic,20.57492,22.57642801
2024-05-01,2024,5,2,Q2,6B/4,239.4720037,2,VP,1,24.62916886,3,452.1930923,87.7895455,369.9564191,2545.822664,4.694437312,0,27,16.26391213,22.03102376,241,4528.459384,10.96543358,2211.661548,39,6,2024-05-28,2024-05-12,2024-05-13,2024-05-28,383.8707156,90.06100964,140.27825,96.47028,84.9003,Red Yellow Podzolic,21.42969,21.25941411
2024-05-01,2024,5,2,Q2,6B/4,263.6251431,3,VP,1,27.27713667,3,554.4186456,77.95249464,544.7661537,2855.124981,4.56157867,0,35,28.10739909,16.45683026,268,6968.373473,14.88462668,2444.76418,40,6,2024-05-10,2024-05-03,2024-05-15,2024-05-28,424.2224177,85.68388538,137.2689652,95.28943,77.55681,Red Yellow Podzolic,21.59975,22.76279822
2024-05-01,2024,5,2,Q2,6B/5,0,2.5,VP,1,2.980508278,4,122.5602111,79.76722323,480.5666444,2308.424433,5.324579503,0,35,34.0032365,7.616929546,14,505.9649465,0,1114.091562,28,3,2024-05-04,2024-05-06,2024-05-04,2024-05-28,446.5323729,93.13838563,158.8224743,88.27237,68.8017,Red Yellow Podzolic,18.93584,20.8684578
2024-05-01,2024,5,2,Q2,7,250.2817533,3,VP,1,27.55884069,6,201.5499068,86.79964921,397.7846409,2736.291307,4.446189803,0,51,55.2624006,4.094232277,159,7594.133187,33.19943857,2597.327372,65,3,2024-05-28,2024-05-05,2024-05-18,2024-05-28,372.0394453,98.07787308,144.9126065,88.57229,68.81486,Red Yellow Podzolic,18.30225,24.05038545
2024-05-01,2024,5,2,Q2,7/1,251.4617345,3.73,VP,1,19.50880363,7,230.6693234,77.02842674,390.3236357,2508.427894,4.950986685,0,57,47.95618415,4.831843734,212,9399.69567,40.83505901,2671.122079,69,4,2024-05-05,2024-05-14,2024-05-19,2024-05-28,425.5943383,80.30816266,148.6917215,91.1762,70.71072,Red Yellow Podzolic,19.33698,21.21924687
2024-05-01,2024,5,2,Q2,7A,148.519298,1.54,SD,0,5.881617114,6,106.9780525,77.56052951,234.7593699,1113.696966,5.464974601,0,22,23.30279259,4.804082889,78,1813.397497,17.16409111,1199.71131,52,5,2024-05-17,2024-05-13,2024-05-28,2024-05-28,426.8943468,92.6118287,152.7619743,93.71831,82.16421,Red Yellow Podzolic,20.40752,22.24058576
2024-05-01,2024,5,2,Q2,8,192.7727799,6.97,VP,1,44.5688163,2,522.1220468,83.30232651,388.6920174,1994.745487,4.844686962,1,27,30.60986576,15.92462614,642,16170.62402,34.39291067,1784.875627,42,3,2024-05-02,2024-05-24,2024-05-27,2024-05-28,432.3343623,86.43735107,147.9327424,93.67909,76.0854,Red Yellow Podzolic,20.81016,23.15425705
2024-05-01,2024,5,2,Q2,8/1,243.7723243,6,VP,1,22.14836525,3,484.4848867,81.99135675,424.9948291,2635.664431,4.740833804,0,46,34.5827827,13.1934126,487,16702.17714,33.32691414,2400.569079,38,5,2024-05-06,2024-05-05,2024-05-20,2024-05-28,379.9698317,90.08800079,165.6695492,89.30243,73.93232,Red Yellow Podzolic,20.18984,22.69815332
2024-05-01,2024,5,2,Q2,8/2,156.0441772,6.55,VP,1,18.32457552,3,413.9998408,76.92052421,331.8979119,1649.09914,4.989073131,0,53,42.64230883,10.38664731,330,12721.76343,34.11738008,1901.295714,31,6,2024-05-26,2024-05-07,2024-05-06,2024-05-28,438.5725571,87.50049038,147.3233284,92.04402,73.02614,Red Yellow Podzolic,21.04217,22.22359802
2024-05-01,2024,5,2,Q2,9,189.465336,6.45,SD,0,30.66733807,5,171.7646181,78.98249028,161.0737494,1822.373057,4.417310897,0,29,24.41265626,6.82047778,281,7976.66921,45.93544996,1690.678167,41,3,2024-05-08,2024-05-19,2024-05-02,2024-05-28,410.804264,94.84932425,149.5062136,91.03233,75.47507,Red Yellow Podzolic,19.0748,20.84332104
2024-05-01,2024,5,2,Q2,9A,212.5329347,2,SD,0,29.4640748,4,354.9550022,85.53286633,313.4572779,1958.597221,5.283450507,0,38,24.24615291,12.63566433,164,4217.569538,12.53965046,2431.98034,42,4,2024-05-15,2024-05-23,2024-05-13,2024-05-28,420.7428087,93.79792396,129.3707234,93.03045,79.71841,Red Yellow Podzolic,19.33989,23.50892341
2024-05-01,2024,5,2,Q2,9A/2,0,2.4,VP,1,30.57600036,4,125.4093538,73.12363663,240.1998398,127.0959181,4.109844682,0,23,24.24823293,7.763460009,0,0,0,1977.033025,40,5,2024-05-27,2024-05-06,2024-05-11,2024-05-28,424.6555391,85.7558261,141.6117679,96.2616,68.5192,Red Yellow Podzolic,21.46275,24.43558343
2024-06-01,2024,6,2,Q2,1/B/2,86.28299164,5,VP,1,31.88094689,4,3.370209951,75.91750792,232.1941068,1339.939119,4.789467058,0,21,21.84968662,6.905724773,173,3875.04858,21.73136169,2156.368303,43,5,2024-06-05,2024-06-28,2024-06-13,2024-06-09,297.178238,97.25331487,198.9857913,88.87715,70.56431,Red Yellow Podzolic,21.58602,19.13396752
2024-06-01,2024,6,2,Q2,10/2A,117.2743186,3.6,VP,1,6.337911534,4,34.52447117,76.90195975,310.0968552,2089.131509,4.494759209,0,21,46.37051379,9.104012825,380,16233.84973,57.14702719,1766.529317,40,5,2024-06-15,2024-06-28,2024-06-10,2024-06-28,294.4241863,97.0244506,186.4495398,91.31061,65.18644,Red Yellow Podzolic,22.45897,20.07335898
2024-06-01,2024,6,2,Q2,10/3,276.3580372,2,VP,1,24.55434247,4,18.61353948,80.84345841,396.4757388,2462.317406,4.17107853,0,21,31.09993544,10.61209791,245,7232.73067,23.8303168,2488.37688,49,4,2024-06-25,2024-06-06,2024-06-16,2024-06-28,290.9294413,89.42594894,199.9778341,89.83723,77.87157,Red Yellow Podzolic,23.22587,21.31930576
2024-06-01,2024,6,2,Q2,10/4,113.6105256,1.25,VP,1,7.114546069,4,113.1546734,77.02928458,301.0450457,1569.00885,4.841156566,0,17,40.08688235,7.839205244,395,15274.38727,65.35687954,1979.944421,37,5,2024-06-11,2024-06-10,2024-06-28,2024-06-28,325.1085402,91.15500719,180.2648962,96.74263,69.0397,Red Yellow Podzolic,22.99496,19.44817927
2024-06-01,2024,6,2,Q2,11/1,328.7257183,2.98,VP,1,20.8950091,4,26.82389371,80.02129203,261.3827547,2979.728882,5.254568669,0,25,27.27646532,16.35196222,513,13719.3139,32.36896743,3385.036854,42,5,2024-06-03,2024-06-11,2024-06-11,2024-06-28,231.2871027,85.02239717,195.5458454,95.26839,84.88543,Red Yellow Podzolic,24.03919,21.86595621
2024-06-01,2024,6,2,Q2,11/1A,206.9664883,2.27,VP,1,31.95707294,4,24.55081795,79.44847124,240.8991249,3332.617772,5.475014151,0,22,19.86868531,16.4791494,401,8022.718718,27.21009838,3123.911532,42,4,2024-06-01,2024-06-11,2024-06-03,2024-06-28,298.2510044,96.30456678,180.2387717,91.89234,67.70841,Red Yellow Podzolic,23.05598,18.52616308
2024-06-01,2024,6,2,Q2,12/1,321.6166228,4.25,VP,1,21.21312325,5,22.92792021,83.0446022,473.0747333,4244.223553,4.507070049,0,22,32.40039553,13.74328863,772,24151.74212,55.31592546,4318.698498,46,5,2024-06-21,2024-06-06,2024-06-19,2024-06-28,293.082792,85.75196086,196.714633,95.54403,70.62032,Red Yellow Podzolic,23.26324,19.54771967
2024-06-01,2024,6,2,Q2,13A,339.1665402,2,VP,1,37.88002899,6,14.76976016,84.24436103,386.2304218,3798.230858,5.159744756,2,33,28.62724021,9.285171746,352,9879.727519,34.38014534,4077.993136,67,7,2024-06-04,2024-06-02,2024-06-07,2024-06-28,317.0978661,94.34895825,194.4330207,90.71249,71.21933,Red Yellow Podzolic,21.77029,20.70718657
2024-06-01,2024,6,2,Q2,16/1,200.2808746,2.4,VP,1,15.58293133,4,18.36475162,82.29956767,371.787798,3061.911318,4.4870856,1,19,26.74608896,11.78960039,321,8948.903634,25.51253021,3217.84788,48,6,2024-06-27,2024-06-08,2024-06-20,2024-06-28,307.6067143,95.35406933,188.3308398,94.72879,66.46365,Red Yellow Podzolic,19.98595,21.50507825
2024-06-01,2024,6,2,Q2,16/4,18.0469444,1.6,VP,1,28.34075517,0,58.66164485,87.88195986,231.6162696,283.792696,5.473783065,0,22,59.42652918,3.391382576,154,9017.755185,52.84352739,1888.982658,42,5,2024-06-03,2024-06-16,2024-06-12,2024-06-28,305.5941963,86.69525227,205.2477052,88.22902,77.27376,Red Yellow Podzolic,23.0218,20.16664909
2024-06-01,2024,6,2,Q2,1A/1,181.4246371,4,VP,1,35.47965724,4,14.1770346,77.85165552,218.8975128,2506.971959,5.208444638,0,22,26.87217129,9.578993301,358,10722.26154,39.73250436,2117.601898,43,5,2024-06-22,2024-06-26,2024-06-18,2024-06-28,285.6567372,105.2430021,188.928924,96.63999,69.20473,Red Yellow Podzolic,21.8436,20.21558958
2024-06-01,2024,6,2,Q2,1A/2,127.8947625,4.09,VP,1,40.22369956,5,13.03218404,84.22772712,308.4561656,1891.010968,4.481330302,1,15,30.49379604,10.06340449,358,10406.50364,37.87915633,2065.816189,36,6,2024-06-07,2024-06-03,2024-06-19,2024-06-28,297.4016119,89.82894289,191.0400403,90.29598,82.65798,Red Yellow Podzolic,24.29245,19.06072204
2024-06-01,2024,6,2,Q2,1B/1,146.7775959,2.31,VP,1,35.38217509,3,17.72721319,72.13800651,306.5994868,1929.520157,5.286269046,1,35,30.8532196,9.836988466,198,5725.311419,17.6658492,1832.771865,36,5,2024-06-28,2024-06-21,2024-06-02,2024-06-28,310.1759977,90.8273199,190.1774148,92.32516,68.24013,Red Yellow Podzolic,21.42387,19.21142645
2024-06-01,2024,6,2,Q2,1B/2,63.47461491,5,VP,1,30.42540787,5,8.496084101,80.09623081,317.3567181,1328.495229,5.456811196,0,12,24.12738412,5.969405858,294,7276.959306,45.40979616,1416.769866,34,4,2024-06-28,2024-06-27,2024-06-09,2024-06-28,293.2905888,92.44634904,181.2955808,96.54293,76.71153,Red Yellow Podzolic,25.02447,20.17593775
2024-06-01,2024,6,2,Q2,2,25.74668353,5.24,VP,1,50.69263335,4,6.018189615,80.97740163,160.4573195,870.187966,4.387659414,0,12,20.367368,3.938608847,224,4905.970278,56.89191547,406.8924162,24,2,2024-06-14,2024-06-07,2024-06-18,2024-06-28,307.742957,85.51020698,198.7473819,90.08577,68.22206,Red Yellow Podzolic,21.85823,21.20393587
2024-06-01,2024,6,2,Q2,2A,114.702979,3.81,VP,1,41.80939992,3,22.8763513,89.91761381,332.2091261,1986.332161,4.964818346,1,19,17.05236837,14.02785788,463,7582.781394,28.27119887,734.1918422,36,1,2024-06-28,2024-06-13,2024-06-09,2024-06-28,290.1871706,89.76072346,175.4517977,93.42046,76.81144,Red Yellow Podzolic,21.96151,22.08362918
2024-06-01,2024,6,2,Q2,2A,59.15892938,6.5,VP,1,46.49948713,5,7.459289781,74.17367154,76.06267559,1252.46508,4.610280077,0,13,22.65664015,4.389625782,418,8985.594354,94.73050301,745.3132027,33,1,2024-06-02,2024-06-08,2024-06-11,2024-06-28,303.8248345,85.80087452,173.4659755,92.37099,73.3904,Red Yellow Podzolic,25.00553,19.57556653
2024-06-01,2024,6,2,Q2,2A/1,173.9848857,4.68,VP,1,23.41509102,3,20.33061883,76.86041344,466.8838799,2636.047799,4.216217631,1,19,28.32203882,16.58846354,591,17694.57227,35.06041324,3067.721896,41,6,2024-06-03,2024-06-05,2024-06-08,2024-06-28,297.4310145,93.95737789,205.3285359,90.0708,69.72461,Red Yellow Podzolic,23.11803,18.9696958
2024-06-01,2024,6,2,Q2,2B,145.5168934,5.43,VP,1,14.87874926,5,11.48781048,86.14212459,409.2420332,1888.156604,4.750904796,1,26,22.64932073,7.395574779,651,16505.91912,87.46353373,2465.750478,68,5,2024-06-22,2024-06-06,2024-06-06,2024-06-28,275.0964417,91.78463583,185.8919031,93.67939,65.69576,Red Yellow Podzolic,23.0721,20.32655852
2024-06-01,2024,6,2,Q2,2B/1,181.1863296,4.69,VP,1,44.49093106,6,14.28585961,75.00327362,408.7770358,2478.865038,4.77013341,1,27,25.01780776,9.37255788,830,18248.32694,76.13995121,1849.414258,44,5,2024-06-26,2024-06-17,2024-06-03,2024-06-28,293.5896946,89.33785056,197.2452007,94.24514,65.46969,Red Yellow Podzolic,21.24098,19.10989992
2024-06-01,2024,6,2,Q2,3,60.83263779,5,VP,1,11.5308336,4,9.533563442,79.77604564,245.3982206,1331.849148,5.465004149,0,19,30.94150135,5.444924346,299,8532.025106,45.87930813,1677.111354,39,5,2024-06-06,2024-06-09,2024-06-22,2024-06-28,286.3610443,99.89916303,168.9963635,88.047,80.79237,Red Yellow Podzolic,25.46586,19.56491641
2024-06-01,2024,6,2,Q2,3/1,29.90489099,5.52,VP,1,27.86306305,3,16.98283345,82.2388078,187.6764292,658.7827081,4.97462085,0,22,32.48998495,6.695227059,449,15135.62069,70.96259688,1284.660669,26,5,2024-06-26,2024-06-16,2024-06-10,2024-06-28,292.1962293,103.289523,199.3012545,90.76914,65.23314,Red Yellow Podzolic,22.66518,20.94859581
2024-06-01,2024,6,2,Q2,4,94.59385881,8.09,VP,1,29.38344867,3,16.88921452,78.03625301,230.8945027,1946.711947,5.026887663,0,25,26.45938276,10.14202333,697,19615.77164,71.22586893,1947.11594,28,4,2024-06-13,2024-06-17,2024-06-17,2024-06-28,284.4996607,101.5547827,189.4416481,91.42621,74.77071,Red Yellow Podzolic,21.64624,22.73355331
2024-06-01,2024,6,2,Q2,5/2A,87.67886383,3.5,VP,1,13.55160425,2,13.40855192,73.03390817,357.3169062,1209.803436,4.456295122,1,20,22.2873529,9.694795814,301,6622.204652,32.25519485,1836.131769,41,6,2024-06-27,2024-06-07,2024-06-24,2024-06-28,319.3827041,87.09560532,193.3801117,90.427,73.00562,Red Yellow Podzolic,24.36062,19.50117851
2024-06-01,2024,6,2,Q2,5/2B,164.586338,3.62,VP,1,9.281221376,4,14.47011215,86.20826929,296.6306475,1283.276346,4.453093716,0,23,21.72775078,9.059499434,380,8914.812878,37.06957698,1634.062082,32,4,2024-06-13,2024-06-12,2024-06-21,2024-06-28,293.4078953,98.97012868,198.8763339,94.42509,65.84751,Red Yellow Podzolic,23.04288,20.21769391
2024-06-01,2024,6,2,Q2,5A/1,114.3903708,5.7,VP,1,45.89958574,5,14.14844228,84.60257681,146.9090372,1807.8406,4.448668697,0,16,24.57736272,8.291944223,489,12365.54067,56.10793343,1476.85875,34,2,2024-06-05,2024-06-12,2024-06-20,2024-06-28,255.5966246,88.85832148,180.0686852,96.39383,83.71503,Red Yellow Podzolic,21.72071,20.99567932
2024-06-01,2024,6,2,Q2,5A/2,106.1491556,7.62,VP,1,43.73592254,3,13.02665584,79.09720884,230.077546,1716.786051,5.194794741,0,28,32.67081671,7.313262898,474,15604.50233,68.46885103,1485.0263,35,3,2024-06-01,2024-06-08,2024-06-03,2024-06-28,292.2328014,86.63124287,196.0530737,95.44859,71.04861,Red Yellow Podzolic,23.20763,18.96935495
2024-06-01,2024,6,2,Q2,5B/1,147.9545816,4.18,VP,1,12.39919969,6,8.149469072,82.80275719,323.3435856,1641.242525,3.995403062,0,21,32.85197176,5.075787644,319,11382.93014,76.18001422,2056.545589,65,4,2024-06-21,2024-06-10,2024-06-18,2024-06-28,276.5980861,92.03719963,186.7332037,94.23924,75.11002,Red Yellow Podzolic,23.69284,20.66932025
2024-06-01,2024,6,2,Q2,5B/2,24.33805086,3.23,VP,1,4.312754448,1,9.042541912,78.81847034,402.313563,59.72707559,5.150931739,0,13,12.8274746,7.522216733,28,378.4910474,3.342190366,1158.158954,37,3,2024-06-26,2024-06-13,2024-06-10,2024-06-28,345.9100971,98.3028023,179.0829252,95.48384,74.27494,Red Yellow Podzolic,22.99153,19.69431161
2024-06-01,2024,6,2,Q2,6A,107.2343993,2.5,VP,1,3.537632559,2,26.69325377,80.28851768,470.6086654,1864.880073,4.933354002,1,24,13.7840762,24.80364519,120,1773.124249,4.865368772,1744.225071,39,5,2024-06-26,2024-06-06,2024-06-19,2024-06-28,326.4138446,89.37878572,192.6322427,90.89208,77.07813,Red Yellow Podzolic,23.3277,19.24598238
2024-06-01,2024,6,2,Q2,6A/1,167.0112965,2,VP,1,26.00225826,5,12.38427487,76.1176574,476.4370514,2821.465283,3.988124554,0,25,31.2188845,6.909843506,209,7190.453415,27.64487908,2823.539528,58,4,2024-06-09,2024-06-11,2024-06-10,2024-06-28,340.700223,95.69501611,192.1096713,96.41895,76.4007,Red Yellow Podzolic,21.79915,20.55868264
2024-06-01,2024,6,2,Q2,6A/1,190.4291826,6,VP,1,15.76379515,3,13.69514343,94.73003802,292.7175253,1891.987558,4.919540845,2,22,30.45760899,10.52841969,580,17776.23859,54.62594021,2716.557559,59,4,2024-06-28,2024-06-10,2024-06-05,2024-06-28,304.928379,91.7421444,177.3665161,92.18883,73.37512,Red Yellow Podzolic,22.06405,20.99756864
2024-06-01,2024,6,2,Q2,6A/2,52.88351386,2,VP,1,3.817294624,1,17.20229351,86.2789454,283.7279684,1692.84458,5.272559857,0,14,25.61270232,20.14964475,36,908.8901171,2.127579408,1701.371819,42,5,2024-06-26,2024-06-07,2024-06-07,2024-06-28,348.130862,96.37736775,169.8101441,94.53965,78.11849,Red Yellow Podzolic,20.04781,21.06020772
2024-06-01,2024,6,2,Q2,6A/2/1,161.8534697,2,VP,1,13.89852751,5,13.24227168,75.70435822,424.1767274,2093.847474,4.285064297,0,19,27.37339446,7.821308816,253,6551.837402,30.65379643,2555.813598,46,6,2024-06-22,2024-06-07,2024-06-02,2024-06-28,294.9762833,93.28429201,187.4197951,96.46444,76.51056,Red Yellow Podzolic,22.41304,17.34778989
2024-06-01,2024,6,2,Q2,6A/4,47.4197028,1.25,VP,1,47.50113488,3,8.247884437,86.48760312,234.7443558,1918.120248,3.917888441,0,6,29.048641,5.950045211,62,1677.416451,11.50636767,1782.29459,36,5,2024-06-24,2024-06-23,2024-06-19,2024-06-28,302.1134293,97.76300456,189.0852174,91.68015,67.056,Red Yellow Podzolic,24.21692,20.28800661
2024-06-01,2024,6,2,Q2,6A/4/1,150.229335,0.86,VP,1,13.71030576,3,10.89889265,78.24901854,118.5779885,456.6813604,5.481582988,0,19,22.90097417,8.851925068,70,1552.281169,7.899385159,1720.457189,30,1,2024-06-17,2024-06-03,2024-06-08,2024-06-28,298.5404928,94.40414568,197.5073916,93.10772,66.28579,Red Yellow Podzolic,21.99078,20.10516459
2024-06-01,2024,6,2,Q2,6B/1,153.6848797,2.2,VP,1,40.12589366,3,17.41016685,76.62177612,410.938058,2669.973783,4.756518854,1,20,18.01738956,14.08979664,279,5214.159554,21.52507343,2476.781112,53,4,2024-06-14,2024-06-11,2024-06-17,2024-06-28,278.6684232,91.69632857,180.9922377,89.40776,66.2564,Red Yellow Podzolic,23.5491,21.05342405
2024-06-01,2024,6,2,Q2,6B/2,149.0045345,2.5,VP,1,28.63015976,3,23.06691362,71.703677,477.2415887,2958.433005,5.496405755,0,20,22.18917306,15.45003588,348,9623.413333,22.48376009,3002.440605,43,6,2024-06-08,2024-06-07,2024-06-09,2024-06-28,263.4495973,86.94935689,182.1897553,93.70369,66.46651,Red Yellow Podzolic,22.71477,20.07569244
2024-06-01,2024,6,2,Q2,6B/2/3,216.4112412,3,VP,1,42.34889055,6,15.84707099,76.50439601,494.1930698,2800.402581,4.004989973,0,22,25.37058618,9.538587114,442,10504.06067,50.72964815,2079.417248,42,5,2024-06-02,2024-06-05,2024-06-24,2024-06-28,280.7118568,99.88617021,193.1601446,93.43804,73.81394,Red Yellow Podzolic,22.22312,21.17824178
2024-06-01,2024,6,2,Q2,6B/3,207.4568421,2,VP,1,25.42268328,3,66.66101783,76.44039115,453.6493549,3402.195076,5.731589419,0,19,25.3290708,18.66175905,756,18007.40358,52.16952821,3123.988346,48,5,2024-06-04,2024-06-16,2024-06-15,2024-06-28,298.2891455,100.3715076,200.2900182,95.35352,78.08522,Red Yellow Podzolic,22.03234,18.84601483
2024-06-01,2024,6,2,Q2,6B/4,198.4644115,2,VP,1,25.11250076,3,19.56015834,76.05968687,388.4848566,2365.224491,4.401899914,0,18,15.33535955,22.14979189,377,5927.903789,18.18499568,2475.778276,39,5,2024-06-28,2024-06-12,2024-06-13,2024-06-28,320.7162273,89.78158179,187.3879343,93.85023,75.91055,Red Yellow Podzolic,23.18421,20.11391514
2024-06-01,2024,6,2,Q2,6B/4,199.0520983,3,VP,1,28.39270665,5,19.43734608,74.56394226,509.6882896,2645.481265,4.517633474,0,19,24.29190438,12.64722155,376,10157.62043,31.09839119,2307.919011,39,6,2024-06-10,2024-06-11,2024-06-08,2024-06-28,275.8111455,92.37504021,201.0748292,96.06618,75.7239,Red Yellow Podzolic,22.28481,20.37251154
